STUDENT_ID,SUBJECT_NAME,GRADE_LEVEL,LETTER_GRADE
78864,History,9,A
147820,History,6,A+
57410,Science,7,B
58186,English,8,A-
75738,Math,6,B
174221,Science,6,I
190435,Math,8,I
174273,Science,6,I
188077,English,8,I
71083,Science,6,I
133299,Math,5,B+
79894,Science,5,I
95689,Science,6,B
183598,Math,10,I
57950,English,8,B
79774,Science,5,I
36919,Math,9,A+
190437,Math,8,I
96097,History,8,N/A
90882,Science,6,B+
66895,History,7,A-
188108,English,8,I
48288,History,6,I
174317,Science,6,I
133287,Math,5,I
79856,Science,5,C+
78967,History,9,A
79169,History,9,I
174327,Science,6,I
16309,Math,8,I
75694,Math,6,B
90890,Science,6,B
90904,Science,6,A+
174335,Science,6,I
174343,Science,6,I
190441,Math,8,I
158348,History,7,C+
19690,History,8,C-
90916,Science,6,A
123824,Science,9,A-
84776,History,8,N/A
183239,Math,9,I
157760,English,8,I
90918,Science,6,A
68555,History,6,I
186206,English,11,B+
90920,Science,6,B
105313,History,10,I
190445,Math,8,I
157710,English,8,A-
71227,English,6,A-
106257,History,11,I
66833,Science,7,B
97419,English,6,I
94178,English,6,A+
84872,History,8,B-
53995,English,9,I
84906,History,8,B-
106807,History,10,I
106945,History,10,I
19708,Math,8,C
19734,Math,8,A
90922,Science,6,A+
19682,History,8,C
84928,History,8,B
131397,Science,10,I
108073,History,10,I
94186,English,6,A-
190443,Math,8,I
33597,Science,6,A-
158494,History,7,C+
79278,Science,9,B-
92155,Math,6,I
34303,English,6,B
48400,History,6,I
16267,Math,8,I
133305,Math,5,B+
188067,English,8,I
70162,Science,5,I
58032,English,8,A-
68559,History,6,I
135894,Science,8,I
157988,English,8,A+
16361,Math,8,I
97387,English,6,I
97413,English,6,I
188073,English,8,I
94190,History,6,A-
68565,History,6,I
90978,Science,6,B
58072,English,8,A+
94194,History,6,A
133279,Math,5,I
133315,Math,5,I
68723,History,6,I
68731,History,6,I
90986,Science,6,A-
169115,English,12,C-
85430,History,8,A
176787,English,5,I
190449,Math,8,I
99817,Math,8,I
177462,History,5,I
195378,Math,6,I
94214,English,8,B+
192619,Math,7,I
178225,Science,8,I
91016,Science,6,I
85797,English,8,I
91036,Science,6,B+
195380,Math,6,I
113962,World Language,10,I
85448,History,8,A
85450,History,8,A
192619,Science,7,I
168168,Science,8,I
194644,History,12,I
194646,History,12,I
194642,History,12,I
91062,Science,6,A-
168178,Science,8,I
168228,Science,8,I
85797,Science,8,I
178349,English,8,I
176789,English,5,I
91074,Science,6,B
178285,Science,8,I
195386,Math,6,I
195510,Science,8,I
195503,Math,6,I
195510,History,8,I
99727,Math,8,I
99771,Math,8,I
195510,Mentor,,
91140,Science,6,B
190451,Math,8,I
132161,Science,7,I
132171,Science,7,I
55920,English,8,A+
124341,Math,7,I
91158,Science,6,A-
56048,English,8,B+
193050,History,11,I
56036,English,8,B-
193071,History,11,I
91160,Science,6,B
48853,Math,11,B
91122,Science,6,A
49651,Math,11,I
190458,Math,8,I
70937,English,6,I
49105,Math,11,I
100781,English,8,I
100915,English,8,I
91198,Science,6,B+
53941,Science,9,A+
79442,Math,7,B-
92326,Science,7,C-
17149,Science,10,I
54499,Math,9,C-
97357,Math,6,A
148193,Math,7,I
22673,Electives,11,I
39205,Science,9,I
132233,Science,7,B+
101201,English,8,I
91230,History,6,I
101205,English,8,I
101557,English,8,I
100825,Math,7,I
157924,English,8,I
36479,Math,11,I
190453,Math,8,I
70126,History,5,A-
94058,Math,7,B+
70194,History,5,A-
193060,History,11,I
131291,Science,10,I
75610,History,5,B-
85420,Math,8,B
95693,English,6,I
189478,English,7,I
91266,Science,6,B
193068,History,11,I
91234,Science,6,A-
180960,English,8,C
131307,Science,10,I
180960,History,8,C-
91280,Science,6,B-
187115,Science,8,I
137583,Math,8,B+
190532,Math,7,I
96487,Math,6,I
192777,English,9,I
170932,History,8,I
190454,Math,8,I
91462,Science,6,B
91436,Science,6,B+
191189,Science,7,I
91448,Science,6,B+
163736,Electives,8,I
91460,Science,6,A
163750,Electives,8,I
91464,Science,6,B-
192777,English,9,I
163758,Electives,8,I
163760,Electives,8,I
163772,Electives,6,I
163774,Electives,6,I
163782,Electives,8,I
163792,Electives,8,I
178291,English,8,I
181403,English,7,I
25035,English,7,I
178291,Science,8,I
180351,History,7,I
85821,Science,8,I
132794,Science,9,I
181403,Math,9,I
180351,World Language,10,I
178171,English,8,I
180572,History,8,I
132772,Science,9,A+
163794,Electives,8,I
181403,Math,6,I
178129,English,8,I
181403,History,9,I
132744,Science,9,C
132696,English,9,B
22819,Science,9,I
180351,History,6,I
22701,History,11,B-
181403,Math,11,I
181403,Math,10,I
181403,World Language,7,I
163836,Electives,6,I
181403,Math,5,I
180351,English,6,I
178199,English,8,I
178199,Science,8,I
178129,Science,8,I
178259,English,8,I
163838,Electives,7,I
181403,Math,9,I
180351,History,7,I
182758,History,11,I
132714,English,9,B-
163844,Electives,6,I
163848,Electives,7,I
163850,Electives,6,I
163852,Electives,6,I
163908,Electives,7,I
181403,World Language,7,I
163910,Electives,7,I
193089,History,8,N/A
193091,History,8,N/A
182754,History,11,I
185753,Science,7,I
117626,Math,8,I
181482,History,9,I
185094,Math,9,I
193079,History,8,N/A
87999,History,9,I
187526,English,8,I
187526,History,10,I
187526,Math,9,I
163924,Electives,7,I
163948,Electives,7,I
17246,English,9,I
187526,History,9,I
184839,English,7,I
132784,Science,9,C+
184841,English,7,I
184845,English,7,I
182770,World Language,10,C-
87357,History,9,B-
117774,Math,8,I
185751,Science,7,I
184847,English,7,I
184853,English,7,I
163950,Electives,7,I
187891,English,8,I
181496,History,9,I
87361,English,9,I
187526,Electives,6,I
87361,History,9,I
187526,World Language,11,I
183604,World Language,9,I
87937,English,9,N/A
87973,English,9,I
117796,Math,8,I
163952,Electives,7,I
117806,Math,8,I
117818,Math,8,I
184905,English,7,I
163956,Electives,6,I
164004,Electives,6,I
121279,Mentor,,
121281,Mentor,,
121315,Mentor,,
121323,Mentor,,
121327,Mentor,,
121329,Mentor,,
121331,Mentor,,
89065,History,9,I
26681,History,9,I
89133,History,9,I
192872,English,6,A-
192872,Math,6,C-
89467,History,9,C+
163688,Electives,8,I
164014,Electives,6,I
163698,Electives,8,I
178568,History,9,I
89377,History,9,I
163718,Electives,8,I
163734,Electives,8,I
163748,Electives,8,I
164018,Electives,6,I
163764,Electives,8,I
164042,Electives,6,I
163894,Electives,8,I
17582,History,9,I
169675,English,9,I
169675,History,9,I
88233,History,9,C
17622,History,9,I
118090,Math,8,I
89347,History,9,I
89385,History,9,C+
118192,Math,8,I
118266,Math,8,I
164446,Electives,7,I
88153,History,9,I
118310,Math,8,I
118774,Math,8,I
88183,History,9,I
88189,History,9,I
118450,English,7,I
164556,Electives,7,I
192416,History,8,I
192410,Science,7,I
118452,English,7,I
26000,Science,9,B-
164546,Electives,8,I
88831,History,9,I
88997,History,9,I
89019,History,9,I
89499,History,9,I
193769,Math,6,I
130312,English,9,I
133413,History,9,I
17246,History,9,I
194040,English,6,I
194040,Math,6,I
194040,Science,6,I
121371,Mentor,,
121377,Mentor,,
121379,Mentor,,
121381,Mentor,,
121383,Mentor,,
121385,Mentor,,
121389,Mentor,,
121391,Mentor,,
121395,Mentor,,
121397,Mentor,,
121333,Mentor,,
121335,Mentor,,
148700,Mentor,,
121337,Mentor,,
121341,Mentor,,
121351,Mentor,,
121363,Mentor,,
121365,Mentor,,
121367,Mentor,,
121369,Mentor,,
121411,Mentor,,
121427,Mentor,,
121435,Mentor,,
121437,Mentor,,
171482,Mentor,,
189730,Mentor,,
121481,Mentor,,
121493,Mentor,,
121495,Mentor,,
121499,Mentor,,
121501,Mentor,,
121519,Mentor,,
121529,Mentor,,
121539,Mentor,,
121549,Mentor,,
121593,Mentor,,
121595,Mentor,,
121619,Mentor,,
121629,Mentor,,
121707,Mentor,,
121727,Mentor,,
121835,Mentor,,
121837,Mentor,,
121839,Mentor,,
121859,Mentor,,
121913,Mentor,,
121975,Mentor,,
85206,English,7,B
131869,Electives,7,N/A
131869,Electives,7,N/A
131869,Electives,7,N/A
71227,Math,6,A
91558,Science,6,A-
194040,History,6,I
107517,Math,9,I
190462,Math,8,I
190462,Math,8,I
194242,Science,7,I
194242,History,7,A-
91566,Science,6,A+
20161,Math,8,I
183873,History,9,B-
98925,English,6,I
99029,English,6,I
184476,History,9,B
193085,History,8,N/A
101731,World Language,9,B
118866,English,7,I
85540,English,7,C
156117,Math,7,I
118868,English,7,I
190462,History,8,I
91570,Science,6,A-
91556,Science,6,A-
91640,Science,6,A
164142,Electives,6,I
164144,Electives,6,I
156117,English,7,I
118902,English,7,I
156117,Science,7,I
190462,Science,8,I
118906,English,7,I
118968,English,7,I
145341,Math,9,B-
48564,English,7,I
188152,English,10,I
122621,Math,8,B+
94048,Math,7,C
47146,History,7,I
174994,Math,8,B-
36487,History,11,C
70072,English,5,A
175079,English,9,I
188287,History,12,I
175075,English,9,C-
70120,English,5,B+
155309,Science,8,A-
188167,English,12,I
155209,English,8,A-
155639,Math,8,A-
190212,Mentor,,
36481,History,11,I
185147,Mentor,,
189745,English,9,I
37057,English,9,I
79982,History,7,B-
193099,History,8,N/A
36529,History,11,C-
150322,History,6,C+
193093,History,8,N/A
22773,English,11,A
36867,English,9,B
49949,English,8,A+
79994,English,7,B
154803,Math,6,I
49973,English,8,I
98977,English,6,I
133750,History,8,B-
36939,English,9,B
80018,History,7,B-
36559,History,11,I
70066,English,5,B-
191835,Science,9,B+
79972,History,7,A-
70074,English,5,C
190562,Math,8,I
68056,History,7,B+
70082,English,5,B+
80036,History,7,C
80052,English,7,C+
80060,English,7,C
80064,History,7,C+
167826,English,12,I
147452,Electives,8,B+
20209,Electives,8,B-
147600,Electives,8,B-
167826,English,11,I
188994,Math,9,I
190993,English,7,I
70096,English,5,B
22709,English,11,C
17051,History,10,B
96151,History,7,I
188256,English,8,I
74960,English,9,C+
79772,Science,5,I
46975,Science,6,I
171061,Science,6,I
79986,History,7,B-
183640,English,10,I
80004,English,7,B
99199,Science,5,I
93941,History,6,I
82971,English,6,I
71391,Science,6,I
153058,Math,6,A-
150696,English,8,B
70162,English,5,C
76700,English,11,B+
147552,Electives,8,I
99059,Math,6,I
182035,Math,7,C+
70190,English,5,C
137633,English,7,B
155909,Science,8,B
150322,English,6,C+
37205,English,5,B
187887,Mentor,,
37347,English,5,B
37153,English,5,I
49737,English,9,B-
99003,English,6,I
34381,Science,6,I
49837,English,8,A+
49977,English,8,A+
188171,Science,10,C
34079,Science,6,A-
188172,Science,10,I
193104,Science,7,B+
188175,Science,10,I
99001,English,6,I
34383,Science,6,I
188189,Science,10,I
34131,Science,6,I
34281,Science,6,B-
34391,Science,6,I
87319,History,9,I
99017,English,6,I
187889,Science,9,I
188193,Science,10,C
37753,English,5,I
99045,English,6,I
99047,English,6,I
99089,English,6,I
99095,English,6,I
99099,English,6,I
99191,English,6,I
99197,English,5,I
193104,History,7,B
122373,Math,7,A-
65530,Science,7,A-
65558,Science,7,I
195382,Math,6,I
195432,Math,6,I
195436,Math,6,I
65574,Science,7,A-
65576,Science,7,B
195491,Math,6,I
30499,English,9,I
195512,Science,8,I
195512,Math,8,I
30501,English,9,I
99203,English,5,I
65384,History,7,A-
195512,Mentor,,
65394,Science,7,C
47674,English,8,I
65404,Science,7,B
30499,History,12,I
65486,Science,7,A+
99215,English,5,I
99227,English,5,I
99253,English,6,I
99257,English,5,I
67902,Science,8,B
151392,History,6,I
68318,Math,8,A
63589,Math,8,B-
99653,English,7,I
68349,Science,8,B-
151338,History,6,B+
91066,Science,6,B
99253,History,6,I
160204,English,8,I
63501,Math,9,A+
63199,History,6,B+
63199,Science,6,B-
99657,English,7,I
63381,Math,8,A
35540,English,9,I
99303,English,6,I
63421,Math,8,B
68194,Math,8,A
99719,History,6,I
151408,History,6,A
63201,History,6,B
131339,Science,10,I
151434,History,6,A+
151440,History,6,B
63183,History,6,A
151444,History,6,B
151464,History,6,I
63201,Science,6,A-
63227,History,6,A+
99307,English,6,I
63227,Science,6,A
63247,Science,6,A-
99489,English,6,I
99371,English,7,I
99401,English,7,I
99599,History,6,I
63475,Math,8,A+
36505,World Language,11,A+
44110,Math,10,I
53931,Science,9,A+
155497,Math,7,I
133426,English,6,I
64083,Math,8,C-
65760,Math,8,C+
44180,Math,10,I
98901,Science,7,I
43868,Math,10,I
32968,Math,10,N/A
44078,Math,10,I
44106,Math,10,I
98919,History,6,I
98925,History,6,I
98939,History,6,I
98955,History,6,I
36927,World Language,9,A+
66024,Mentor,,
99003,History,6,I
72093,History,7,A
72033,History,8,A-
151276,History,8,A
72097,English,7,A+
72111,English,7,A-
72203,English,6,A+
72207,History,6,B
98983,History,6,I
98985,History,6,I
99025,History,6,I
98955,Math,6,I
71991,Science,8,A
72009,History,8,A+
72035,Science,8,A+
72045,Science,8,A+
72051,Science,8,A
77002,Science,10,C+
12925,Math,7,I
72235,English,6,A+
17240,Science,7,A-
47892,English,6,I
99037,History,6,I
17282,Science,7,B
99041,History,6,I
14305,Math,7,I
48264,English,6,I
14931,Math,7,I
15067,Math,7,I
72293,Science,8,A-
14315,Math,7,I
15131,Math,7,I
72255,History,6,I
70080,History,5,B-
70138,History,5,B-
12903,Math,7,I
72293,History,8,A+
14647,Math,7,I
65052,Science,8,B+
14683,Math,7,I
48220,English,6,I
48236,English,6,I
72261,English,6,A-
72263,History,8,A-
72273,History,7,A-
70142,History,5,I
99029,Math,6,I
99043,Math,6,I
72231,History,6,A-
99145,Math,5,I
82825,Math,6,I
85154,Science,7,B
20038,Math,10,B-
78744,Science,9,I
78732,Science,9,A-
67978,History,7,A-
87056,Science,7,A+
75028,Math,9,C
99147,Science,5,I
82637,Math,6,A-
67952,History,7,B
85352,Science,7,A-
74964,Math,9,A-
85090,Science,7,B
85106,Science,7,B+
85184,Science,8,B-
85164,Science,7,B
99147,History,5,I
70170,History,5,I
82721,Math,6,A+
27601,Science,7,B-
99167,Math,5,I
74966,Math,9,C
85224,Science,8,A
85334,Math,7,N/A
68118,History,7,A
195384,Math,6,I
74982,Math,9,B
99179,Science,5,I
70196,History,5,I
70206,History,5,I
99195,History,5,I
87044,English,7,A
79442,Science,7,C
80195,History,7,C
79167,Science,9,I
95911,Math,8,C-
74508,English,10,I
94030,Science,8,C+
79316,Science,9,C-
96897,History,6,C+
79141,Science,9,C
78830,Science,9,I
89871,History,8,B-
73960,English,7,C
73970,English,7,C
95929,Math,8,I
90067,History,8,I
74522,English,10,C
98751,Science,7,A
79207,Science,9,I
28251,English,9,I
78846,Science,9,I
80213,History,7,C
78852,Science,9,C-
78890,Science,9,A+
80311,History,7,C
99215,Science,5,I
99211,Science,5,I
99213,Science,5,I
117286,History,7,I
124883,History,7,I
117306,Science,9,C-
55119,Science,8,A
96999,Math,6,I
97481,Science,6,A+
124382,History,7,I
104594,History,8,I
97955,Science,6,I
124895,Math,7,I
129727,Math,6,I
55328,Science,8,A
99219,English,7,I
55302,History,8,I
116627,History,7,I
99221,Math,6,I
124423,Math,9,I
116527,History,8,I
79786,Math,5,I
116629,History,8,I
124895,Science,7,I
116633,History,8,I
124901,History,7,I
124922,History,7,I
129788,Math,8,I
116625,Math,8,I
124942,Math,8,I
97973,Science,6,I
116635,History,8,I
98489,Science,6,I
117288,Math,9,I
99227,Science,5,I
104178,Math,6,I
8170,Math,7,I
16401,Math,8,I
125304,English,6,B-
74598,History,7,B-
132233,English,7,A
16405,Science,7,I
129719,Math,6,I
75184,History,7,B
99321,English,7,I
120088,History,8,I
131929,English,7,I
8188,Math,7,B+
92037,History,6,A-
104066,Math,6,B-
98539,Science,6,I
92039,History,6,B
129842,English,6,I
16699,Math,8,I
124100,History,7,I
129698,History,6,I
129717,History,6,I
126225,History,6,I
104168,History,6,A+
132678,Science,9,C
8095,Math,8,A-
129827,History,6,I
104036,Math,6,B
99323,History,5,I
104040,History,6,A+
116650,Math,9,I
16725,Math,8,I
124421,History,8,I
16727,Math,8,I
132796,Science,9,I
16729,Math,8,I
132736,Science,9,C+
50099,English,8,A
50879,English,8,I
22681,History,11,B-
99367,English,8,I
53487,English,6,I
16737,Math,8,I
53487,History,6,I
16747,Math,8,I
16753,Math,8,I
16791,Math,8,I
16829,Science,7,I
53527,English,6,I
22687,English,11,I
16833,Science,7,I
99371,History,7,I
132676,Electives,9,C-
99395,English,8,I
99417,History,8,I
99429,English,8,I
99433,Science,8,I
22837,English,11,C-
53489,English,6,I
53865,History,6,I
53507,History,6,I
53539,History,6,I
53557,English,6,I
53563,History,6,I
53567,History,6,I
132800,Electives,10,A+
99441,Science,8,I
79722,English,5,A-
99443,English,8,I
137443,History,7,A
133664,English,8,I
148332,English,10,I
139490,Science,9,C+
99445,Science,7,I
137265,History,7,I
139500,Science,9,A+
16879,Science,7,I
132710,Electives,10,B-
22979,Electives,9,A-
139528,History,10,B-
99447,History,8,I
137201,History,8,I
79910,English,5,A
148050,History,7,I
148339,English,10,I
132784,Electives,10,B-
137215,History,8,B
132720,Electives,9,I
132794,Electives,9,I
22995,Electives,9,B-
148345,English,10,I
137365,History,7,C+
16893,Science,7,A
16907,Math,8,I
79850,English,5,B+
137231,History,8,I
16915,Math,8,I
25759,Science,7,I
92135,History,6,C+
133616,Electives,9,A+
99453,History,8,I
99453,Science,8,I
150112,History,6,B+
71111,Science,5,B
103934,Math,8,C
151306,Math,6,B+
151573,Math,6,I
150102,Science,6,B+
69683,World Language,9,A
99473,Math,8,I
145665,Science,6,I
160478,English,8,I
108706,English,7,I
16371,Math,7,I
130135,English,6,A+
148087,History,7,I
97439,History,6,I
99473,History,8,I
97905,History,6,I
71115,Science,5,B-
97441,History,6,I
69635,World Language,7,I
71015,Science,6,I
79872,English,5,B
16315,English,7,I
160484,English,8,I
104467,English,6,A+
71049,Science,5,I
139504,Science,9,A+
99477,History,7,I
151148,Math,6,C-
97907,History,6,I
71081,Science,6,I
99483,History,8,I
71097,Science,6,I
99485,History,8,I
99503,Math,8,I
150974,Math,6,I
153624,History,8,I
141502,English,10,I
164722,History,7,I
152692,English,6,A
139580,Science,9,C
141522,English,10,I
142606,English,10,I
165049,English,9,B+
167031,Math,6,I
163782,English,8,I
152582,English,6,B+
150570,Math,8,A
168437,English,9,A-
167822,English,12,I
163806,English,8,I
151448,Math,6,B-
99527,English,7,I
162696,English,8,I
132654,Math,7,B+
162816,English,8,I
135653,English,11,C-
124229,Math,7,I
99543,Math,8,I
153624,Science,8,I
162266,English,8,I
124233,Math,7,I
162824,English,8,B
163332,English,8,I
124235,Math,7,I
124237,Math,7,I
124239,Math,7,I
99589,Science,8,I
99591,Math,7,I
99615,Science,7,I
165257,English,9,I
165285,English,9,C
17037,Electives,10,I
153608,Math,7,I
99635,History,7,I
99643,Math,7,I
177711,Electives,9,I
99643,Science,7,I
65018,Math,8,A
99645,History,7,I
99647,Math,7,I
66343,Math,8,A
65178,Math,8,A
65324,Math,8,A+
65342,Math,8,B+
157412,History,8,I
99647,History,7,I
157620,History,8,A+
157630,History,8,I
177709,Electives,10,I
179761,Science,9,I
179761,History,9,I
180351,Science,10,I
71043,Math,5,I
180351,History,9,I
153624,Math,8,I
17005,Electives,10,A+
17067,Electives,10,A+
157564,History,8,I
157372,History,8,B-
65242,English,8,B
121859,Math,8,I
63645,English,8,B-
175089,World Language,9,I
79396,Science,7,B-
63835,English,8,B-
155553,History,8,C
190997,English,7,I
148471,History,6,A
148458,English,6,A+
157786,History,8,I
121839,Math,8,I
97013,English,7,B+
78493,History,6,B
42852,English,6,I
65302,English,8,B
64920,Science,8,A-
39779,History,7,I
148465,English,6,A+
64039,English,8,A-
70312,English,8,B+
189340,History,8,B+
42902,Math,6,I
80060,Math,7,C
137733,Science,7,B
91014,English,6,A
42934,Math,6,I
99649,English,7,I
71221,History,5,A+
22761,Electives,9,B+
99653,History,7,I
14901,Math,8,I
132670,Electives,9,C-
22957,Electives,9,B
66655,Science,8,B
151362,Science,6,A+
151264,Math,8,I
36463,Science,11,I
94901,Science,6,B
64692,Math,6,A+
180956,Math,6,A+
90630,Science,6,A-
8096,Math,8,B-
151300,Math,8,B
90722,Science,6,A-
44094,English,10,I
35556,History,9,A
90738,Science,6,B-
96709,Math,6,I
150528,English,7,C+
35414,Science,9,I
26625,Math,8,I
40658,Science,6,I
90441,History,7,A+
147774,History,6,B+
51074,Science,6,I
158782,English,7,B
8062,Math,8,B
71211,Science,5,I
51130,Math,6,I
38462,History,5,A-
51130,Science,6,C+
99747,Math,8,I
158782,History,7,B
151262,Math,8,A-
96003,Science,8,I
20335,Electives,8,N/A
96719,Math,6,I
64650,Math,6,A+
180998,Math,10,I
147766,English,6,B+
69376,History,6,A
49047,Math,11,B+
51112,Science,6,I
25026,Math,8,I
23013,Electives,10,A+
96381,Math,6,N/A
147776,English,6,A+
19654,English,8,A+
64662,Math,6,A+
165887,Math,9,I
96005,Science,8,C-
63267,English,6,A-
43183,History,6,A
49103,Math,11,I
94044,History,7,B
99793,Math,8,I
147566,English,6,A-
20267,Math,8,A-
22677,World Language,10,I
96099,Science,8,I
99821,Math,7,I
35668,English,9,I
187181,World Language,7,I
191932,Math,7,I
96265,Science,8,I
185952,Science,7,N/A
185985,Science,7,N/A
34989,English,9,N/A
187195,World Language,7,I
187930,History,10,B+
166801,Electives,7,I
166783,Electives,7,I
99821,History,7,I
99845,History,5,I
187387,English,11,I
166811,Electives,7,I
132714,Electives,9,C-
168533,Electives,7,I
99847,History,5,I
184171,Science,7,I
184179,Science,7,I
184393,Science,7,I
34913,English,9,I
186005,Science,7,N/A
176601,English,9,I
169208,Electives,7,I
132798,Electives,9,B-
191222,Math,8,I
132796,Electives,9,B-
34915,English,9,I
170683,Electives,7,I
171200,Electives,7,I
187179,World Language,7,I
191212,Electives,7,I
96009,Science,8,C-
99853,English,7,I
99855,History,8,I
23009,Electives,9,A-
133389,Electives,9,C
99861,Science,8,I
63239,Science,6,B
15284,Math,8,A
17011,Electives,10,A+
55236,Science,8,B
8238,Math,8,B
31368,English,6,B-
68377,English,9,I
47224,Math,7,A
99863,Science,5,I
8052,Math,8,A
178710,History,6,I
8068,Math,8,A-
121195,World Language,8,B+
35476,English,9,I
192929,Science,7,I
99863,History,5,I
8098,Math,8,A+
47338,English,7,A
190999,English,7,I
184177,Science,7,I
99869,Math,8,I
92310,History,7,B
192947,Science,7,I
192957,Science,7,I
192963,Science,7,I
192967,Science,7,I
192971,Science,7,I
192777,World Language,9,I
15292,Math,8,A+
156672,Science,12,C+
157542,English,7,A-
51193,History,12,I
51203,History,12,I
66024,Science,7,B
66024,History,7,B
192619,History,7,I
55139,Science,8,B-
172247,Electives,10,I
133430,Science,8,I
25731,Math,8,A+
192619,English,7,I
84992,Science,7,A-
66024,Math,7,C-
192777,Math,9,B
58614,Math,7,A-
8110,Math,8,A+
187680,History,11,I
193104,Math,7,C+
99885,Math,8,I
51169,History,12,I
51183,History,12,I
51207,History,12,I
99889,History,8,I
192777,Science,9,B
193095,Math,9,I
68529,English,6,I
193102,Science,9,I
193102,English,9,I
193102,Math,9,I
99897,History,8,I
99903,Science,5,I
193104,English,7,A-
54677,Science,12,N/A
150868,English,6,I
193695,Math,6,I
171243,Math,6,I
168144,History,9,I
167786,Science,11,B+
99265,Math,5,I
193695,Science,6,I
66024,Electives,6,N/A
190301,History,7,I
190315,History,7,I
54647,Science,12,N/A
171986,English,12,I
66024,English,7,B+
189752,Math,8,I
113820,English,9,I
171929,English,12,I
20253,Math,8,A-
167814,English,10,C
167818,English,12,I
172247,Electives,9,I
173425,English,7,I
172706,Math,9,I
20241,Math,8,C+
66024,Electives,7,A
193734,Science,6,I
120862,Math,9,I
177711,Math,9,I
171243,English,6,I
180557,English,8,I
189316,Science,8,I
189316,English,8,I
193791,English,7,I
193738,Science,6,I
193746,Science,6,I
36997,English,9,C+
78828,Math,9,B-
192376,English,6,I
191731,Math,7,I
81481,English,7,I
69860,Math,8,B-
74212,Science,6,B
58026,Math,8,A+
54093,History,9,I
58086,Math,8,I
36879,English,9,C+
48867,English,10,B+
192750,Science,5,I
48612,English,7,I
47172,Math,7,A
36847,English,9,B-
78053,Math,6,A+
157596,English,7,B
54043,History,9,C
72315,Science,8,B+
65736,Math,7,C
72073,Science,8,A-
65638,Science,7,A-
193157,Science,7,I
69888,Math,8,B-
193157,Mentor,,
192101,Mentor,,
78844,Math,9,I
193157,English,7,I
69952,Math,8,B-
193157,Math,6,I
36871,English,9,I
192394,Math,8,I
72349,Science,8,B+
54051,History,9,C-
72377,History,7,A-
79121,Math,9,I
131057,Science,10,B-
85402,Math,7,B+
7766,Electives,9,B+
95377,Math,6,I
79216,Math,9,I
84926,Math,7,A
76934,Electives,10,C+
68489,History,6,I
68000,English,7,A+
79159,Math,9,C-
145631,Math,9,C+
89913,Science,8,B-
70841,History,9,B
94128,Math,6,B+
86153,Science,9,I
92484,History,6,A-
89933,Science,8,A+
84828,Math,7,B-
64061,Math,9,A+
80770,Science,9,B+
89871,Science,8,B
104126,Math,6,I
91604,History,6,I
76822,Math,10,A+
17588,Math,9,A-
95355,English,6,I
84912,Math,7,B-
92328,English,7,B
84886,Math,7,B
191731,Science,7,I
97103,History,6,I
96951,History,6,I
79220,Math,9,I
22891,Math,10,A
22709,Science,11,B
156145,English,7,I
92502,History,6,C+
17487,Math,9,I
124112,Math,7,B
16559,English,7,I
91983,English,6,I
86876,History,9,B-
66789,History,8,B+
16841,English,7,I
104413,Math,7,I
16449,English,7,I
177816,Science,6,A-
16789,English,7,I
86852,History,9,I
97172,Science,9,B-
79734,Science,5,I
97186,Science,9,I
79830,Science,5,I
68164,History,7,A
79698,Science,5,B+
79736,Science,5,I
68000,History,7,A+
79256,World Language,9,C
16325,English,7,I
79746,Science,5,I
70126,English,5,B+
63847,Math,9,B+
91981,History,6,A
63563,Science,8,A
97178,Science,9,C-
79752,Science,5,I
194000,Math,10,I
16365,English,7,I
79798,Science,5,I
79802,Science,5,I
79838,Science,5,I
22845,Electives,10,B
193791,Science,7,I
123192,Science,9,B
22889,Electives,10,A
22693,Electives,10,I
78932,History,9,I
35824,Math,7,I
193791,Math,7,I
193150,Math,10,I
22807,Electives,11,A+
22947,Electives,10,B+
91126,English,6,A-
75460,Math,5,A
101023,English,7,I
104144,English,6,I
49659,English,9,I
22929,Electives,10,B-
67914,Science,8,A+
8050,Science,9,I
147733,History,8,C+
36953,English,9,A
78902,Math,9,I
17677,Math,9,I
22779,Electives,10,B+
22849,Electives,10,B-
64746,Science,7,C
104140,English,6,I
25040,Science,7,I
132277,History,10,I
22873,Electives,10,A-
22799,Electives,11,A+
121143,English,6,I
65202,English,8,B-
50351,History,7,C+
101049,English,7,I
22719,Science,11,C+
150336,History,6,B
123884,Science,9,I
22807,Science,11,A
65434,Electives,7,A+
32288,Science,6,B+
72089,History,7,A+
75614,English,5,A
49637,History,9,A-
92530,Science,8,B-
91172,Science,6,A+
150112,Science,6,A
187828,History,9,B+
35388,Math,10,I
150372,History,7,B-
63955,Math,7,B
66909,English,7,A-
135902,History,8,I
92352,English,7,A+
193804,Science,6,I
91250,English,6,I
89731,History,8,A+
151286,History,8,A
193814,English,6,I
176599,History,6,I
194829,History,7,B
193793,Science,9,I
147438,Science,6,I
79830,History,5,A+
150890,Math,7,I
7922,History,10,N/A
63399,Math,9,C+
193797,English,6,I
63545,Math,9,A+
194829,English,7,B-
75718,English,5,A+
22869,Electives,10,B
75640,History,5,A-
132688,Electives,9,C-
150954,Math,7,I
14755,English,8,I
17655,Math,9,I
95279,Science,7,B-
130627,Science,10,I
155555,English,7,I
155563,History,7,B-
147800,English,6,A+
91490,Science,6,A
18945,Math,8,I
171170,English,9,C
70208,English,5,B
155953,English,7,B+
75692,English,5,B+
78712,English,9,C-
