PARENT_ID,STUDENT_ID
184424,184423
184430,184429
184132,184131
184146,184145
184152,184149
184194,184193
184202,184201
184218,184217
184355,184354
184134,184133
184251,184250
184267,184266
184299,184298
184372,184371
184138,184137
184176,184175
184200,184199
184208,184207
184212,184211
184220,184219
184273,184272
184285,184284
184291,184290
184297,184296
184308,184306
184315,184314
184351,184350
184376,184375
184441,184440
184140,184139
184142,184141
184198,184197
184210,184209
184259,184258
184295,184294
184363,184361
184384,184383
184390,184389
184414,184413
184426,184425
184428,184427
184144,184143
184180,184179
184184,184183
184224,184223
184309,184307
184357,184356
184366,184365
184394,184393
184400,184399
184402,184401
184418,184417
184473,184472
184150,184147
184161,184159
184271,184270
184277,184276
184279,184278
184301,184300
184313,184312
184325,184324
184337,184336
184408,184407
184154,184153
184167,184164
184174,184173
184214,184213
184253,184252
184327,184326
184364,184362
184404,184403
184416,184415
184439,184438
184158,184157
184162,184160
184170,184169
184182,184181
184269,184268
184281,184280
184289,184288
184293,184292
184343,184342
184353,184352
184360,184359
184166,184163
184257,184256
184370,184369
184386,184385
184412,184411
184432,184431
184168,184165
184172,184171
184192,184191
184226,184225
184255,184254
184303,184302
184323,184322
184335,184334
184339,184338
184347,184346
184380,184379
184398,184397
184406,184405
184422,184421
184178,184177
184188,184187
184196,184195
184388,184387
184222,184221
184287,184286
184392,184391
184396,184395
184228,184227
184231,184230
184233,184232
184235,184234
184237,184236
184239,184238
184241,184240
184243,184242
184245,184244
184249,184248
184261,184260
184454,184453
184456,184455
184471,184470
184475,184474
184477,184476
184479,184478
184481,184480
184483,184482
184485,184484
184265,184264
184275,184274
184319,184318
184368,184367
184374,184373
184311,184310
184317,184316
184321,184320
184333,184332
184349,184348
184331,184330
184434,184433
184436,184435
184452,184451
184460,184459
184462,184461
184464,184463
184466,184465
184468,184467
184488,184487
184490,184489
184492,184491
184494,184493
184496,184495
184498,184497
184500,184499
184503,184502
184505,184504
184507,184506
184509,184508
184511,184510
184513,184512
184515,184514
184517,184516
184519,184518
184521,184520
184523,184522
184525,184524
184527,184526
184530,184529
184532,184531
184534,184533
184536,184535
184539,184537
184540,184538
184542,184541
184544,184543
184546,184545
184548,184547
184550,184549
184552,184551
184554,184553
184556,184555
184558,184557
184562,184561
184564,184563
184566,184565
184568,184567
184570,184569
184572,184571
184574,184573
184576,184575
184578,184577
184580,184579
184582,184581
184584,184583
184586,184585
184588,184587
184590,184589
184592,184591
184594,184593
184596,184595
184598,184597
184600,184599
184602,184601
184604,184603
184606,184605
184608,184607
184623,184622
184626,184625
184628,184627
184630,184629
184637,184636
184640,184639
184642,184641
184645,184644
184647,184646
184649,184648
184651,184650
184653,184652
184655,184654
184657,184656
184659,184658
184661,184660
184663,184662
184665,184664
184667,184666
184669,184668
184671,184670
184673,184672
184675,184674
184677,184676
184679,184678
184681,184680
184683,184682
184685,184684
184687,184686
184689,184688
184692,184691
184694,184693
184696,184695
184698,184697
184701,184700
184703,184702
184705,184704
184707,184706
184710,184709
184712,184711
184715,184714
184717,184716
184720,184719
184723,184722
184725,184724
184727,184726
184729,184728
184732,184731
184736,184735
184738,184737
184741,184740
184743,184742
184745,184744
184747,184746
184749,184748
184752,184751
184754,184753
184756,184755
184758,184757
184761,184760
184763,184762
184764,170307
184766,184765
184768,184767
184770,184769
184773,184772
184775,184774
184777,184776
184779,184778
184781,184780
184789,184788
184791,184790
184783,184782
184785,184784
184787,184786
184793,184792
184796,184795
184799,184798
184802,184801
184804,184803
184806,184805
184808,184807
184810,184809
184812,184811
184814,184813
184816,184815
184818,184817
184820,184819
184822,184821
184825,184824
184828,184827
184832,184831
184834,184833
184836,184835
184838,184837
184840,184839
184842,184841
184844,184843
184846,184845
184848,184847
184850,184849
184852,184851
184854,184853
184856,184855
184858,184857
184860,184859
184862,184861
184864,184863
184866,184865
184868,184867
184870,184869
184872,184871
184874,184873
184876,184875
184878,184877
184880,184879
184882,184881
184884,184883
184886,184885
184888,184887
184890,184889
184892,184891
184894,184893
184896,184895
184898,184897
184900,184899
184902,184901
184904,184903
184906,184905
184908,184907
184910,184909
184912,184911
184914,184913
184916,184915
184918,184917
184920,184919
184922,184921
184924,184923
184926,184925
184928,184927
184930,184929
184932,184931
184935,184934
184937,184936
184939,184938
184941,184940
184943,184942
184945,184944
184947,184946
184949,184948
184951,184950
184953,184952
184955,184954
184957,184956
184959,184958
184961,184960
184963,184962
184965,184964
184967,184966
184969,184968
184971,184970
184973,184972
184975,184974
184977,184976
184979,184978
184981,184980
184983,184982
184985,184984
184987,184986
184990,184989
184992,184991
184994,184993
184996,184995
184999,184998
185001,185000
185003,185002
185005,185004
185007,185006
185009,185008
185011,185010
185013,185012
185015,185014
185017,185016
185019,185018
185021,185020
185023,185022
185025,185024
185027,185026
185029,185028
185031,185030
185033,185032
185036,185035
185040,185039
185042,185041
185044,185043
185046,185045
185048,185047
185050,185049
185052,185051
185054,185053
185056,185055
185058,185057
185060,185059
185062,185061
185064,185063
185066,185065
185068,185067
185070,185069
185072,185071
185074,185073
185078,185077
185076,185075
185086,185085
185080,185079
185082,185081
185084,185083
185088,185087
185090,185089
185119,185118
185121,185120
185097,185096
185106,185105
185109,185108
185113,185112
185115,185114
185117,185116
185101,185100
185103,185102
185123,185122
185125,185124
185127,185126
185129,185128
185131,185130
185133,185132
185135,185134
185138,185137
185140,185139
185142,185141
185144,185143
185146,185145
185148,185147
185150,185149
185152,185151
185154,185153
185156,185155
185158,185157
185160,185159
185162,185161
185164,185163
185166,185165
185168,185167
185170,185169
185172,185171
185174,185173
185176,185175
185180,185179
185182,185181
185184,185183
185186,185185
185188,185187
185190,185189
185192,185191
185194,185193
185196,185195
185198,185197
185200,185199
185202,185201
185204,185203
185206,185205
185208,185207
185210,185209
185212,185211
185214,185213
185217,185215
185218,185216
185220,185219
185222,185221
185224,185223
185226,185225
185228,185227
185230,185229
185232,185231
185234,185233
185236,185235
185239,185238
185241,185240
185243,185242
185245,185244
185247,185246
185249,185248
185251,185250
185253,185252
185255,185254
185257,185256
185259,185258
185261,185260
185263,185262
185265,185264
185267,185266
185269,185268
185271,185270
185273,185272
185275,185274
185277,185276
185280,185278
185281,185279
185283,185282
185285,185284
185287,185286
185289,185288
185291,185290
185293,185292
185295,185294
185297,185296
185299,185298
185301,185300
185303,185302
185305,185304
185307,185306
185309,185308
185311,185310
185313,185312
185315,185314
185317,185316
185319,185318
185321,185320
185323,185322
185325,185324
185327,185326
185329,185328
185331,185330
185333,185332
185335,185334
185337,185336
185339,185338
185341,185340
185343,185342
185345,185344
185347,185346
185349,185348
185351,185350
185353,185352
185355,185354
185357,185356
185359,185358
185361,185360
185363,185362
185365,185364
185367,185366
185369,185368
185371,185370
185373,185372
185375,185374
185378,185376
185379,185377
185381,185380
185383,185382
185385,185384
185388,185386
185389,185387
185391,185390
185393,185392
185395,185394
185397,185396
185467,185466
185399,185398
185421,185420
185423,185422
185511,185510
185517,185516
185529,185528
185537,185536
185541,185540
185571,185570
185575,185574
185592,185591
185612,185611
185614,185613
185628,185627
185678,185677
185772,185771
185401,185400
185413,185412
185445,185444
185505,185504
185585,185584
185658,185657
185730,185728
185734,185733
185750,185749
185776,185775
185403,185402
185429,185428
185447,185446
185473,185472
185525,185524
185559,185558
185622,185621
185688,185687
185732,185731
185405,185404
185407,185406
185449,185448
185495,185494
185630,185629
185648,185647
185729,185727
185409,185408
185411,185410
185481,185480
185415,185414
185433,185432
185443,185442
185453,185452
185491,185490
185499,185498
185527,185526
185545,185544
185555,185554
185604,185603
185656,185655
185702,185701
185712,185711
185740,185739
185417,185416
185459,185458
185547,185546
185567,185566
185573,185572
185646,185645
185670,185669
185674,185673
185706,185705
185710,185708
185718,185716
185419,185418
185427,185426
185451,185450
185455,185454
185485,185484
185501,185500
185561,185560
185588,185587
185598,185597
185618,185617
185662,185661
185680,185679
185694,185693
185425,185424
185431,185430
185503,185502
185549,185548
185569,185568
185602,185601
185624,185623
185632,185631
185660,185659
185704,185703
185722,185721
185435,185434
185465,185464
185471,185470
185479,185478
185487,185486
185489,185488
185531,185530
185539,185538
185553,185552
185557,185556
185577,185576
185644,185643
185736,185735
185786,183594
185437,185436
185475,185474
185497,185496
185519,185518
185551,185550
185579,185578
185640,185639
185650,185649
185652,185651
185672,185671
185717,185715
185439,185438
185441,185440
185606,185605
185634,185633
185686,185685
185709,185707
185744,185743
185457,185456
185462,185460
185509,185508
185515,185514
185521,185520
185535,185534
185594,185593
185696,185695
185698,185697
185463,185461
185469,185468
185483,185482
185507,185506
185477,185476
185493,185492
185523,185522
185583,185582
185638,185637
185714,185713
185724,185723
185748,185747
185513,185512
185533,185532
185565,185564
185581,185580
185610,185609
185664,185663
185668,185667
185726,185725
185742,185741
185543,185542
185563,185562
185636,185635
185654,185653
185666,185665
185682,185681
185690,185689
185692,185691
185590,185589
185600,185599
185752,185751
185754,185753
185756,185755
185758,185757
185760,185759
185762,185761
185764,185763
185766,185765
185769,185768
185783,185782
185788,185787
185790,185789
185792,185791
185796,185795
185798,185797
185800,185799
185802,185801
185596,185595
185608,185607
185616,185615
185746,185745
185620,185619
185626,185625
185642,185641
185700,185699
185720,185719
185738,185737
185676,185675
185684,185683
185774,185773
185781,185780
185785,185784
185794,185793
185804,185803
185806,185805
185808,185807
185810,185809
185812,185811
185814,185813
185816,185815
185818,185817
185821,185820
185823,185822
185825,185824
185827,185826
185829,185828
185831,185830
185833,185832
185836,185835
185838,185837
185840,185839
185842,185841
185844,185843
185846,185845
185848,185847
185850,185849
185853,185851
185854,185852
185856,185855
185858,185857
185860,185859
185862,185861
185864,185863
185866,185865
185868,185867
185870,185869
185872,185871
185874,185873
185876,185875
185878,185877
185880,185879
185882,185881
185884,185883
185886,185885
185888,185887
185890,185889
185892,185891
185894,185893
185896,185895
185898,185897
185900,185899
185902,185901
185904,185903
185906,185905
185908,185907
185910,185909
185912,185911
185914,185913
185916,185915
185918,185917
185920,185919
185922,185921
185924,185923
185926,185925
185928,185927
185930,185929
185932,185931
185934,185933
185936,185935
185938,185937
185941,185940
185943,185942
185945,185944
185947,185946
185949,185948
185951,185950
185953,185952
185955,185954
185957,185956
185959,185958
185961,185960
185963,185962
185965,185964
185968,185967
185970,185969
185972,185971
185974,185973
185976,185975
185978,185977
185980,185979
185982,185981
185984,185983
185986,185985
185988,185987
185990,185989
185992,185991
185994,185993
185996,185995
186000,185997
186001,185998
186002,185999
186004,186003
186006,186005
186008,186007
186010,186009
186012,186011
186014,186013
186016,186015
186018,186017
186020,186019
186022,186021
186024,186023
186026,186025
186028,186027
186030,186029
186032,186031
186034,186033
186036,186035
186038,186037
186041,186040
186043,186042
186045,186044
186047,186046
186050,186049
186053,186052
186055,186054
186058,186056
186060,186057
186061,186059
186063,186062
186065,186064
186067,186066
186069,186068
186071,186070
186073,186072
186075,186074
186077,186076
186079,186078
186081,186080
186083,186082
186085,186084
186087,186086
186089,186088
186091,186090
186093,186092
186095,186094
186097,186096
186099,186098
186101,186100
186103,186102
186105,186104
186107,186106
186109,186108
186111,186110
186115,186114
186117,186116
186119,186118
186121,186120
186123,186122
186125,186124
186127,186126
186129,186128
186131,186130
186133,186132
186135,186134
186137,186136
186139,186138
186141,186140
186143,186142
186145,186144
186147,186146
186149,186148
186151,186150
186153,186152
186156,186155
186158,186157
186160,186159
186162,186161
186164,186163
186166,186165
186168,186167
186170,186169
186172,186171
186174,186173
186176,186175
186178,186177
186179,97157
186181,186180
186183,186182
186185,186184
186188,186187
186192,186191
186194,186193
186196,186195
186199,186198
186201,186200
186203,186202
186205,186204
186207,186206
186211,186210
186213,186212
186215,186214
186219,186218
186221,186220
186223,186222
186225,186224
186227,186226
186229,186228
186231,186230
186233,186232
186235,186234
186237,186236
186239,186238
186241,186240
186243,186242
186245,186244
186247,186246
186249,186248
186251,186250
186252,49679
186254,186253
186256,186255
186258,186257
186263,186262
186265,186264
186267,186266
186269,186268
186271,186270
186274,186273
186276,186275
186281,186280
151083,184817
186289,186288
186291,186290
186293,186292
186295,186294
186298,186297
186300,186299
186302,186301
186304,186303
186306,186305
186308,186307
186318,186317
186320,186319
186322,186321
186324,186323
186326,186325
186328,186327
186330,186329
186333,186332
186336,186335
186339,186338
186343,186342
186345,186344
186347,186346
186349,186348
186351,186350
186353,186352
186355,186354
186357,186356
186359,186358
186361,186360
186363,186362
186365,186364
186367,186366
186369,186368
186371,186370
186373,186372
186375,186374
186377,186376
186379,186378
186381,186380
186387,186386
186394,186393
186401,186400
186403,186402
186407,186406
186383,65232
186389,186388
186391,186390
186392,81711
186396,186395
186398,186397
186409,186408
186411,186410
186413,186412
186415,186414
186417,186416
186419,186418
186421,186420
186423,186422
186425,186424
186428,186427
186430,186429
186432,186431
186434,186433
186437,186436
186440,186439
186442,186441
186445,186444
186449,186448
186451,186450
186453,186452
186455,186454
186457,186456
186459,186458
186461,186460
186463,186462
186467,186466
186470,186469
186472,186471
186475,186474
186477,186476
186479,186478
186481,186480
186483,186482
186485,186484
186487,186486
186489,186488
186492,186491
186494,186493
186498,186497
186500,186499
186502,186501
186504,186503
186505,151410
186508,186507
186525,186524
186527,186526
186529,186528
186539,186538
186541,186540
186544,186543
186546,186545
186548,186547
186550,186549
186552,186551
186555,186554
186557,186556
186559,186558
186562,186561
186564,186563
186566,186565
186570,186569
186574,186573
186576,186575
186578,186577
186580,186579
186583,186582
186586,186585
186588,186587
186590,186589
186592,186591
186594,186593
186596,186595
186598,186597
186600,186599
186602,186601
186604,186603
186606,186605
186608,186607
186610,186609
186612,186611
186614,186613
186616,186615
186618,186617
186620,186619
186622,186621
186624,186623
186626,186625
186628,186627
186630,186629
186632,186631
186634,186633
186636,186635
186638,186637
186640,186639
186642,186641
186644,186643
186646,186645
186648,186647
186650,186649
186652,186651
186655,186653
186656,186654
186658,186657
186660,186659
186662,186661
186664,186663
186666,186665
186668,186667
186670,186669
186672,186671
186674,186673
186676,186675
186678,186677
186680,186679
186682,186681
186685,186684
186687,186686
186690,186689
186692,186691
186694,186693
186696,186695
186698,186697
186700,186699
186702,186701
186704,186703
186706,186705
186708,186707
186710,186709
186712,186711
186714,186713
186716,186715
186718,186717
186723,186722
186725,186724
186727,186726
186730,186729
186732,186731
186734,186733
186742,186741
186751,186750
186753,186752
186755,186754
186758,186757
186736,186735
186738,186737
186740,186739
186749,186748
186760,186759
186762,186761
186764,186763
186766,186765
186769,186768
186772,186771
186774,186773
186776,186775
186779,145195
186781,186780
186783,186782
186785,186784
186786,180568
186793,186792
186802,186801
186806,186805
186808,186807
186810,186809
186812,186811
186818,186817
186820,186819
186822,186821
186824,186823
186825,28269
186827,186826
186829,186828
186831,186830
186833,186832
186835,186834
186839,186838
186841,186840
186844,186843
186846,186845
186848,186847
186850,186849
186852,186851
186854,186853
186856,186855
186858,186857
186860,186859
186862,186861
186864,186863
186866,186865
186868,186867
186871,186870
186873,186872
186875,186874
186877,186876
186879,186878
186881,186880
186883,186882
186885,186884
186887,186886
186889,186888
186892,186891
186894,186893
186896,186895
186898,186897
186900,186899
186902,186901
186904,186903
186908,186907
186910,186909
186912,186911
186914,186913
186916,186915
186918,186917
186921,186920
186923,186922
186925,186924
186927,186926
186929,186928
186931,186930
186933,186932
186937,186936
186939,186938
186941,186940
186943,186942
186950,186949
186952,186951
186954,186953
186956,186955
186958,186957
186960,186959
186962,186961
186965,186964
186967,186966
186970,186969
186972,186971
186975,186974
186977,186976
186980,186979
186982,186981
186984,186983
186986,186985
186988,186987
186990,186989
186992,186991
186994,186993
186996,186995
186998,186997
187000,186999
187002,183165
187004,187003
187006,187005
187008,187007
187010,187009
187012,187011
187015,187014
187017,187016
187019,187018
187021,187020
187023,187022
187025,187024
187027,187026
187029,187028
187031,187030
187033,187032
187035,187034
187037,187036
187038,43305
187040,187039
187043,187042
187045,187044
187047,187046
187049,187048
187051,187050
187053,187052
187055,187054
187057,187056
187059,187058
187061,187060
187063,187062
187065,187064
187067,187066
187087,187086
187095,187094
187105,187104
187126,187125
187132,187131
187144,187143
187158,187157
187160,187159
187164,187163
187223,187222
187233,187232
187237,187236
187243,187242
187069,187068
187091,187090
187103,187102
187114,187113
187118,187117
187120,187119
187136,187135
187156,187155
187166,187165
187266,187265
187290,187289
187071,187070
187073,187072
187075,187074
187077,187076
187097,187096
187107,187106
187124,187123
187128,187127
187130,187129
187151,187149
187178,187177
187198,187197
187203,187202
187215,187214
187247,187246
187264,187263
187079,187078
187081,187080
187083,187082
187101,187100
187122,187121
187134,187133
187148,187147
187221,187220
187239,187238
187089,187088
187140,187139
187168,187167
187196,187195
187200,187199
187093,187092
187099,187098
187109,187108
187146,187145
187186,187185
187217,187216
187111,187110
187170,187169
187182,187181
187209,187208
187241,187240
187269,65730
187116,187115
187138,187137
187152,187150
187162,187161
187174,187173
187211,187210
187213,187212
187219,187218
187268,187267
187273,187272
187275,187274
187277,187276
187279,187278
187281,187280
187283,187282
187285,187284
187287,187286
187297,187296
187301,187300
187303,187302
187305,187304
187312,187311
187142,187141
187154,187153
187176,187175
187180,187179
187229,187228
187235,187234
187172,187171
187184,187183
187192,187191
187245,187244
187249,187248
187260,187259
187188,187187
187190,187189
187194,187193
187205,187204
187207,187206
187225,187224
187227,187226
187231,187230
187252,187251
187254,187253
187256,187255
187258,187257
187262,187261
187292,187291
187295,187294
187309,187308
187314,187313
187316,187315
187318,187317
187320,187319
187322,187321
187324,187323
187326,187325
187328,187327
187330,187329
187332,187331
187333,183043
187334,179761
187335,185111
187337,187336
187339,187338
187341,187340
187344,187343
187346,187345
187348,187347
187350,187349
187352,187351
187354,187353
187356,187355
187358,187357
187360,187359
187362,187361
187364,187363
187366,187365
187368,187367
187370,187369
187372,187371
187374,187373
187376,187375
187378,187377
187380,187379
187382,187381
187384,187383
187386,187385
187388,187387
187389,151072
187391,187390
187393,187392
187395,187394
187397,187396
187399,187398
187401,187400
187403,187402
187405,187404
187407,187406
187409,187408
187411,187410
187413,187412
187415,187414
187417,187416
187419,187418
187421,187420
187423,187422
187425,187424
187427,187426
187429,187428
187432,187431
187434,187433
187436,187435
187440,187439
187443,187442
187445,187444
187447,187446
187449,187448
187451,187450
187453,187452
187455,187454
187457,187456
187459,187458
187461,187460
187464,187463
187466,187465
187492,187491
187494,187493
187496,187495
187498,187497
187500,187499
187502,187501
187504,187503
187507,187505
187508,187506
187510,187509
187512,187511
187514,187513
187516,187515
187518,187517
187521,187520
187523,187522
187530,187529
187535,187534
187538,187537
187540,187539
187543,187542
187545,187544
187547,187546
187549,187548
187551,187550
187553,187552
187555,187554
187560,187559
187562,187561
187564,187563
187566,187565
187568,187567
187570,187569
187572,187571
187574,187573
187576,187575
187578,187577
187580,187579
187582,187581
187586,187585
187588,187587
187590,187589
187592,187591
187594,187593
187596,187595
187598,187597
187600,187599
187602,187601
187604,187603
187606,187605
187618,187617
187620,187619
187622,187621
187671,187670
187681,187680
187719,187718
187624,187623
187626,187625
187628,187627
187630,187629
187632,187631
187634,187633
187644,187643
187648,187647
187657,187656
187679,187678
187685,187684
187702,187701
187724,187723
187742,187741
187748,28387
187636,187635
187638,187637
187640,187639
187642,187641
187650,187649
187654,187653
187664,187663
187668,187667
187707,187706
187646,187645
187709,187708
187745,187744
187652,187651
187712,187711
187749,28387
187659,187658
187666,187665
187673,187672
187675,187674
187677,187676
187683,187682
187722,187721
187728,187727
187733,187732
187737,187736
187687,187686
187726,187725
187692,187691
187694,187693
187696,187695
187700,187699
187705,187704
187714,187713
187717,187716
187730,187729
187740,187739
187747,187746
187751,187750
187753,187752
187756,187755
187758,187757
187760,187759
187762,187761
187764,187763
187766,187765
187769,187768
187771,187770
187775,187774
187777,187776
187779,187778
187781,187780
187783,187782
187786,187785
187788,187787
187790,187789
187792,187791
187796,187795
187798,187797
187801,187800
187806,187805
187808,187807
187810,187809
187812,187811
187814,187813
187816,187815
187819,187818
187821,187820
187823,187822
187825,187824
187827,187826
187829,187828
187832,187831
187834,187833
187836,187835
187838,187837
187840,187839
187842,187841
187844,187843
187846,187845
187848,187847
187850,187849
187852,187851
187854,187853
187856,187855
187858,187857
187860,187859
187862,187861
187866,187865
187870,187869
187872,187871
187874,187873
187876,187875
187879,187878
187881,187880
187883,187882
187885,187884
187888,187887
187890,187889
187892,187891
187894,187893
187896,187895
187903,187902
187915,187914
187917,187916
187919,187918
187921,187920
187923,187922
187925,187924
187927,187926
187929,187928
187931,187930
187933,187932
187936,187935
187938,187937
187940,187939
187942,187941
187944,187943
187946,187945
187948,187947
187950,187949
187952,187951
187954,187953
187956,187955
187958,187957
187960,187959
187962,187961
187964,187963
187966,187965
187968,187967
187970,187969
187972,187971
187974,187973
187976,187975
187978,187977
187980,187979
187982,187981
187984,187983
187986,187985
187988,187987
187990,187989
187992,187991
187994,187993
187996,187995
187998,187997
188000,187999
188002,188001
188004,188003
188006,188005
188008,188007
188010,188009
188012,188011
188014,188013
188016,188015
188018,188017
188020,188019
188022,188021
188024,188023
188026,188025
188028,188027
188030,188029
188032,188031
188034,188033
188036,188035
188038,188037
188048,188047
188072,188071
188134,188133
188148,188147
188249,188248
188040,188039
188153,188152
188204,188203
188042,188041
188044,188043
188058,188057
188091,188090
188097,188096
188111,188110
188214,188213
188222,188221
188265,188264
188046,188045
188083,188082
188085,188084
188117,188116
188119,188118
188121,188120
188164,188163
188182,188181
188269,188268
188290,188289
188293,188292
188050,188049
188089,188088
188107,188106
188253,188252
188255,188254
188052,188051
188064,188063
188087,188086
188103,188102
188198,188197
188200,188199
188247,188246
188281,188280
188285,188284
188054,188053
188056,188055
188060,188059
188074,188073
188081,188080
188136,188135
188155,188154
188180,188179
188230,188229
188062,188061
188066,188065
188076,188075
188095,188094
188105,188104
188142,188141
188157,188156
188162,188161
188216,188215
188241,188240
188277,188276
188068,188067
188070,188069
188078,188077
188093,188092
188113,188112
188170,188169
188188,188187
188190,188189
188218,188217
188220,188219
188245,188244
188099,188098
188101,188100
188109,188108
188144,188143
188178,188177
188186,188185
188210,188209
188212,188211
188243,188242
188259,188258
188125,188124
188176,188175
188127,188126
188146,188145
188238,188237
188263,188262
188130,188129
188173,188171
188194,188193
188202,188201
188226,188225
188228,188227
188251,188250
188261,188260
188266,139035
188288,188287
188132,188131
188160,188159
188279,188278
188138,188137
188192,188191
188196,188195
188232,188231
188140,188139
188150,188149
188166,188165
188224,188223
188234,188233
188168,188167
188174,188172
188184,188183
188283,188282
188206,188205
188236,188235
188257,188256
188208,188207
188271,188270
188273,188272
188275,188274
186921,186924
186921,186917
187812,187809
188296,188295
188300,188299
188302,188301
188304,188303
188306,188305
188308,188307
188310,188309
188312,188311
188314,188313
188316,188315
188320,188319
188322,188321
188324,188323
188326,188325
188328,188327
188330,188329
188332,188331
188334,188333
188337,188336
188339,188338
188341,188340
188345,188344
188347,188346
188349,188348
188351,188350
188353,188352
188356,188355
188358,188357
188361,188360
188363,188362
188365,188364
188367,188366
188369,188368
188371,188370
188373,188372
188375,188374
188377,188376
188379,188378
188381,188380
188383,188382
188385,188384
188387,188386
188389,188388
188391,188390
188393,188392
188395,188394
188400,188399
188402,188401
188404,188403
188406,188405
188408,188407
188410,188409
188412,188411
188414,188413
188416,188415
188418,188417
188420,188419
188422,188421
188424,188423
188428,188427
188430,188429
188432,188431
188434,188433
188436,188435
188438,188437
188440,188439
188443,188442
188445,188444
188447,188446
188449,188448
188451,188450
188453,188452
188455,188454
188457,188456
188459,188458
188463,188462
188465,188464
188467,188466
188470,188468
188471,188469
188473,188472
188475,188474
188477,188476
188479,188478
188481,188480
188483,188482
188485,188484
188487,188486
188489,188488
188491,188490
188493,188492
188495,188494
188497,188496
188499,188498
188501,188500
188503,188502
188505,188504
188507,188506
188509,188508
188511,188510
188513,188512
188515,188514
188517,188516
188519,188518
188521,188520
188523,188522
188525,188524
188527,188526
188529,188528
188531,188530
188533,188532
188535,188534
188537,188536
188539,188538
188541,188540
188543,188542
188545,188544
188547,188546
188550,188549
188552,188551
188554,188553
188556,188555
188558,188557
188560,188559
188562,188561
188564,188563
188566,188565
188571,188570
188573,188572
188575,188574
188577,188576
188623,188622
188579,188578
188581,188580
188585,188583
188597,188596
188634,188633
188584,188582
188587,188586
188625,188624
188589,188588
188593,188592
188645,188644
188591,188590
188595,188594
188605,188604
188599,188598
188616,188615
188601,188600
188603,188602
188607,188606
188609,188608
188611,188610
188612,79097
188614,188613
188636,188635
188640,188639
188642,188641
188618,188617
188621,188620
188627,188626
188629,188628
188638,188637
188647,188646
188649,188648
188651,188650
188653,188652
188655,188654
188658,188657
188665,188664
188668,188667
188670,188669
188672,188671
188674,188673
188676,188675
188678,188677
188680,188679
188682,188681
188683,187930
188685,188684
188688,188687
188691,188690
188693,188692
188695,188694
188697,188696
188699,188698
188702,188701
188708,188707
188710,188709
188712,188711
188715,188714
188717,188716
188719,188718
188721,188720
188725,188724
188727,188726
188729,188728
188738,188737
188742,188741
188744,188743
188746,188745
188749,188748
188751,188750
188753,188752
188755,188754
188761,188760
188763,188762
188765,188764
188767,188766
188769,188768
188771,188770
188773,188772
188775,188774
188777,188776
188781,188780
188783,188782
188785,188784
188787,188786
188789,188788
188791,188790
188793,188792
188795,188794
188798,188797
188800,188799
188803,188802
188805,188804
188807,188806
188809,188808
188811,188810
188813,188812
188816,188815
188819,188818
188821,188820
188823,188822
188825,188824
188827,188826
188829,188828
188831,188830
188833,188832
188835,188834
188837,188836
188839,188838
188841,188840
188843,188842
188846,188845
188850,188849
188852,188851
188854,188853
188856,188855
188860,188859
188862,188861
188865,188864
188867,188866
188870,188869
188871,75622
188874,188873
188876,188875
188878,188877
188882,188881
188884,188883
188889,188888
188891,188890
188895,188894
188897,188896
188899,188898
188901,188900
188903,188902
188905,188904
188907,188906
188909,188908
188913,188912
188917,188916
188919,188918
188921,188920
188923,188922
188925,188924
188927,188926
188929,188928
188931,188930
188933,188932
188936,188935
188938,188937
188940,188939
188943,188942
188945,188944
188946,183010
188948,188947
188950,188949
188952,188951
188954,188953
188956,188955
188958,188957
188960,188959
188962,188961
188965,188964
188969,188968
188976,188975
188984,188983
188986,188985
188978,188977
188980,188979
188982,188981
188990,188989
188992,188991
188996,188995
188998,188997
189000,188999
189003,189002
189005,189004
189010,189009
189012,189011
189014,189013
189016,189015
189020,189019
189022,189021
189024,189023
189026,189025
189027,159376
189030,189029
189032,189031
189034,189033
189036,189035
189039,189038
189041,189040
189043,189042
189045,189044
189047,189046
189049,189048
189051,189050
189053,189052
189055,189054
189057,189056
189059,189058
189061,189060
189063,189062
189065,189064
189067,189066
189070,189069
189072,189071
189074,189073
189076,189075
189078,189077
189080,189079
189082,189081
189085,189084
189087,189086
189089,189088
189091,189090
189093,189092
189095,189094
189097,189096
189099,189098
189101,189100
189103,189102
189105,189104
189107,189106
189109,189108
189111,189110
189113,189112
189115,189114
189117,189116
189119,189118
189121,189120
189123,189122
189125,189124
189127,189126
189129,189128
189131,189130
189136,189135
189138,189137
189140,189139
189168,189167
189170,189169
189172,189171
189175,189174
189177,189176
189179,189178
189182,189181
189186,189185
189188,189187
189190,189189
189192,189191
189194,189193
189196,189195
189198,189197
189200,189199
189203,189202
189205,189204
189207,189206
189215,189214
189217,189216
189219,189218
189221,189220
189224,189223
189226,189225
189227,170275
189229,189228
189231,189230
189235,189234
189237,189236
189239,189238
189241,189240
189243,189242
189245,189244
189247,189246
189249,189248
189251,189250
189253,189252
189255,189254
189257,189256
189259,189258
189261,189260
189263,189262
189265,189264
189269,86145
189272,189271
189274,189273
189276,189275
189278,189277
189280,189279
189282,189281
189284,189283
189286,189285
189288,189287
189290,189289
189292,189291
189294,189293
189296,189295
189298,189297
189300,189299
189302,189301
189304,189303
189306,189305
189311,189310
189313,189312
189315,189314
25461,177462
189317,189316
189319,189318
189321,189320
189325,189324
189327,189326
